date,next_trading_day,speaker,Positive,Negative,Polarity,LM_pos_rate,LM_neg_rate,LM_net_polarity_per_token,fomc_hawk,fomc_dove,fomc_neutral,finbert_score,topic_confidence,topic_prob_6,topic_prob_0,topic_prob_1,topic_prob_4,topic_prob_3,topic_prob_2,topic_prob_5,topic_prob_14,topic_prob_15,topic_prob_10,unemployment,fed interest rate,day_of_week,month,year,pre_crisis,crisis,post_crisis,is_chair,is_vice_chair,n_tokens,finbert_label_encoded,target_SP500_1d,target_SP500_5d,target_RSL_1d,target_RSL_5d,target_DJIA_1d,target_DJIA_5d,target_NDQ_1d,target_NDQ_5d,class_SP500_1d,class_SP500_5d,class_RSL_1d,class_RSL_5d,class_DJIA_1d,class_DJIA_5d,class_NDQ_1d,class_NDQ_5d
1997-10-05,1997-10-06,Chairman Alan Greenspan,52,50,0.0196078429450211,0.0433333333333333,0.0416666666666666,0.0016666666666666,0.0001236913522006,0.0001008158797048,0.9997754693031312,0.904086172580719,0.1837611628423329,0.0161663710699549,0.0177470413282309,0.0503568693579932,0.0398523667546353,0.0225715141977456,0.0756552007232134,0.0195347782227298,0.0209168872462767,0.0142844659861526,0.016938027280697,4.7,5.5,6.0,10.0,1997.0,1,0,0,1,0,1200,0,0.0096416887844568,-0.0034567046893733,0.0107228332249766,-0.0047189000030306,0.0131535138214186,0.0129225849419842,0.0045050606828506,0.0076022940334532,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Neutral,Neutral
1997-09-23,1997-09-24,"Governor Edward W. Kelley, Jr.",65,45,0.1818181801652892,0.0425671250818598,0.0294695481335952,0.0130975769482645,0.000270399468718,9.639375639380889e-05,0.9996331930160522,0.8954012989997864,0.1923495917437695,0.0056471427310856,0.0065804880951035,0.010790234549039,0.0089204815499353,0.0075198476208167,0.0120840858633023,0.0075703987982827,0.0068845004931273,0.0053368218122989,0.0063781583175873,4.9,5.54,1.0,9.0,1997.0,1,0,0,0,0,1527,0,-0.0074241078910896,0.0137604565747923,-0.0069562166060502,0.0115724979902238,-0.0084238666997619,-0.0123847960610369,-0.001471249641729,0.0136207946231153,Bearish,Bullish,Bearish,Bullish,Neutral,Neutral,Neutral,Neutral
1997-09-19,1997-09-22,Governor Susan M. Phillips,50,57,-0.0654205601362564,0.0390625,0.04453125,-0.00546875,0.0002495979133527,7.68504396546632e-05,0.99967360496521,0.8757917881011963,0.2233490978297794,1.8797722507417347e-308,1.818058746098241e-308,3.420849827748002e-308,4.468233318300106e-308,2.4073117593388396e-308,7.553656573484738e-308,2.11460214067958e-308,2.237518043927661e-308,1.6443966478390003e-308,1.935498413949826e-308,4.9,5.54,4.0,9.0,1997.0,1,0,0,0,0,1280,0,-0.0033387989800119,-0.0006752579126195,-0.0036632720626635,-0.0021874609718492,0.0101366211907278,-0.0043429936161459,0.000980004522784,0.0051895107025969,Neutral,Neutral,Neutral,Neutral,Bullish,Neutral,Neutral,Neutral
1997-09-17,1997-09-18,Governor Laurence H. Meyer,63,169,-0.4568965497547562,0.0329153605015673,0.0882967607105538,-0.0553814002089864,0.1535256952047348,0.0067329318262636,0.8397413492202759,0.8474032878875732,1.0,1.512923407679379e-307,1.4028139200242736e-307,2.94699751472728e-308,4.473806539924715e-308,3.1938938921921556e-308,2.750248877632633e-308,5.464163862656544e-308,1.0653891483597671e-307,1.5168141587242582e-307,8.919522317150664e-308,4.9,5.54,2.0,9.0,1997.0,1,0,0,0,0,1914,0,-0.000681635110741,-0.0094286283048671,0.0033992038477876,-0.0099019361551207,0.0084648868355234,-0.0025332045676033,0.0015005899837276,0.0031803212267287,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
1997-09-12,1997-09-15,Governor Laurence H. Meyer,54,68,-0.1147540974200483,0.0408163265306122,0.0513983371126228,-0.0105820105820105,0.0001458642364013,0.0001382219343213,0.9997158646583556,0.802947998046875,1.0,0.1185088700925932,0.0312433659146963,0.0135088121808879,0.0254921909515996,0.014204432572044,0.0151449684868423,0.0219444846710501,0.0664630651350586,0.0374321125235443,0.0337318118752195,4.9,5.54,4.0,9.0,1997.0,1,0,0,0,0,1323,0,0.0226392356628766,0.0357073090031482,0.0281265909606098,0.0387705321844529,0.0335372716203059,0.040137355509814,0.0113819185660393,0.020014988049703,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish
1997-09-12,1997-09-15,Governor Laurence H. Meyer,54,68,-0.1147540974200483,0.0408163265306122,0.0513983371126228,-0.0105820105820105,0.0001458642364013,0.0001382219343213,0.9997158646583556,0.802947998046875,1.0,0.1185088700925932,0.0312433659146963,0.0135088121808879,0.0254921909515996,0.014204432572044,0.0151449684868423,0.0219444846710501,0.0664630651350586,0.0374321125235443,0.0337318118752195,4.9,5.54,4.0,9.0,1997.0,1,0,0,0,0,1323,0,0.0226392356628766,0.0357073090031482,0.0281265909606098,0.0387705321844529,0.0335372716203059,0.040137355509814,0.0113819185660393,0.020014988049703,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish
1997-09-12,1997-09-15,Chairman Alan Greenspan,44,23,0.3134328311427936,0.0710823909531502,0.0371567043618739,0.0339256865912762,0.0002619629667606,7.15314963599667e-05,0.9996665716171264,0.6798037886619568,0.5331986513564201,0.0102070249727687,0.0141514905992177,0.0157087674206861,0.0112861261256812,0.0118007228322946,0.0093902119575848,0.011388528268758,0.0119562064616358,0.0098981348899454,0.0102323688187257,4.9,5.54,4.0,9.0,1997.0,1,0,0,1,0,619,0,0.0226392356628766,0.0357073090031482,0.0281265909606098,0.0387705321844529,0.0335372716203059,0.040137355509814,0.0113819185660393,0.020014988049703,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish
1997-09-12,1997-09-15,Chairman Alan Greenspan,44,23,0.3134328311427936,0.0710823909531502,0.0371567043618739,0.0339256865912762,0.0002619629667606,7.15314963599667e-05,0.9996665716171264,0.6798037886619568,0.5331986513564201,0.0102070249727687,0.0141514905992177,0.0157087674206861,0.0112861261256812,0.0118007228322946,0.0093902119575848,0.011388528268758,0.0119562064616358,0.0098981348899454,0.0102323688187257,4.9,5.54,4.0,9.0,1997.0,1,0,0,1,0,619,0,0.0226392356628766,0.0357073090031482,0.0281265909606098,0.0387705321844529,0.0335372716203059,0.040137355509814,0.0113819185660393,0.020014988049703,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish
1997-09-05,1997-09-08,Chairman Alan Greenspan,64,120,-0.3043478244328922,0.0366762177650429,0.0687679083094555,-0.0320916905444126,0.0004011694109067,0.000129725827719,0.9994691014289856,0.6691318154335022,0.2859261494558634,0.0363585365787323,0.0200625715457229,0.006922863912806,0.0100445958207115,0.0065115927353256,0.0067028269379287,0.01153677142223,0.0262270858867276,0.0340421389168099,0.017774079034837,4.9,5.54,4.0,9.0,1997.0,1,0,0,1,0,1745,0,0.0021313695393821,-0.0145624993378614,0.0025987788642965,-0.012274476509822,0.0079709028357089,-0.0335741971246391,0.0040368123237849,0.0095874292689892,Neutral,Bearish,Neutral,Bearish,Neutral,Bearish,Neutral,Neutral
1997-09-04,1997-09-05,Governor Laurence H. Meyer,37,54,-0.1868131847602946,0.0308076602830974,0.04496253122398,-0.0141548709408825,0.001052041305229,0.0002995221002493,0.998648464679718,0.8395271301269531,1.0,0.0117883817291514,0.0167900298650098,0.020205051749984,0.0221112103541586,0.6765453626531789,0.0123939877767123,0.0124321200822368,0.0127716274341907,0.0101195384355299,0.0113037382799964,4.9,5.54,3.0,9.0,1997.0,1,0,0,0,0,1201,0,0.001636363920095,-0.0101503251348681,0.0023142182254046,-0.0055325490726801,0.0060027194604231,-0.0045719101951861,0.0068122612951295,0.0162802227365959,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish
1997-06-18,1997-06-19,Governor Laurence H. Meyer,34,39,-0.0684931497466691,0.038073908174692,0.0436730123180291,-0.005599104143337,0.0002813873288687,0.0001229757035616,0.9995957016944884,0.859024703502655,0.2191451306376796,0.0188197774819381,0.021685231602204,0.4328766896805661,0.0299830047560227,0.0377493948294682,0.0298463904037665,0.01845208268988,0.0231120937994376,0.0163498786307997,0.0169367150708771,5.0,5.56,2.0,6.0,1997.0,1,0,0,0,0,893,0,0.0024944905041914,-0.015789984882123,0.0007906791616585,-0.0159355869377328,-0.0005499659410219,-0.01487854286872,-0.0072889207849888,-0.0156876626747281,Neutral,Bearish,Neutral,Bearish,Neutral,Neutral,Bearish,Bearish
1997-06-18,1997-06-19,Governor Laurence H. Meyer,34,39,-0.0684931497466691,0.038073908174692,0.0436730123180291,-0.005599104143337,0.0002813873288687,0.0001229757035616,0.9995957016944884,0.859024703502655,0.2191451306376796,0.0188197774819381,0.021685231602204,0.4328766896805661,0.0299830047560227,0.0377493948294682,0.0298463904037665,0.01845208268988,0.0231120937994376,0.0163498786307997,0.0169367150708771,5.0,5.56,2.0,6.0,1997.0,1,0,0,0,0,893,0,0.0024944905041914,-0.015789984882123,0.0007906791616585,-0.0159355869377328,-0.0005499659410219,-0.01487854286872,-0.0072889207849888,-0.0156876626747281,Neutral,Bearish,Neutral,Bearish,Neutral,Neutral,Bearish,Bearish
1997-06-18,1997-06-19,Governor Susan M. Phillips,73,48,0.2066115685404002,0.051699716713881,0.0339943342776204,0.0177053824362606,0.0001442888315068,7.186949369497597e-05,0.9997838139533995,0.8294342756271362,1.0,0.0148893641080782,0.0153421370733747,0.0383207331876174,0.0448582936075753,0.0190092701585494,0.1799193969514092,0.0174794360651962,0.0194330393552633,0.0129308876830136,0.0154483097012416,5.0,5.56,2.0,6.0,1997.0,1,0,0,0,0,1412,0,0.0024944905041914,-0.015789984882123,0.0007906791616585,-0.0159355869377328,-0.0005499659410219,-0.01487854286872,-0.0072889207849888,-0.0156876626747281,Neutral,Bearish,Neutral,Bearish,Neutral,Neutral,Bearish,Bearish
1997-06-18,1997-06-19,Governor Susan M. Phillips,73,48,0.2066115685404002,0.051699716713881,0.0339943342776204,0.0177053824362606,0.0001442888315068,7.186949369497597e-05,0.9997838139533995,0.8294342756271362,1.0,0.0148893641080782,0.0153421370733747,0.0383207331876174,0.0448582936075753,0.0190092701585494,0.1799193969514092,0.0174794360651962,0.0194330393552633,0.0129308876830136,0.0154483097012416,5.0,5.56,2.0,6.0,1997.0,1,0,0,0,0,1412,0,0.0024944905041914,-0.015789984882123,0.0007906791616585,-0.0159355869377328,-0.0005499659410219,-0.01487854286872,-0.0072889207849888,-0.0156876626747281,Neutral,Bearish,Neutral,Bearish,Neutral,Neutral,Bearish,Bearish
1997-06-10,1997-06-11,Chairman Alan Greenspan,40,57,-0.1752577301519821,0.0392927308447937,0.055992141453831,-0.0166994106090373,0.0001572458131704,0.0002100869023706,0.9996325969696044,0.8353468179702759,1.0,0.0164202874645838,0.0230254474196779,0.0104479889535082,0.0206450629051702,0.0119949403161223,0.0126304492475325,0.3601338741082957,0.0159084375208747,0.0168356181519242,0.0436206817322591,5.0,5.56,1.0,6.0,1997.0,1,0,0,1,0,1018,0,0.0179123259340269,0.0188627464174252,0.0159734288573025,0.0224133653072376,0.0010537407797681,0.0237618417207257,0.0049533394869217,0.0124864465168453,Bullish,Bullish,Bullish,Bullish,Neutral,Bullish,Neutral,Neutral
1997-05-23,1997-05-27,Governor Laurence H. Meyer,89,72,0.1055900614559623,0.0583224115334207,0.0471821756225425,0.0111402359108781,0.0001661470014369,0.0001008696926874,0.999733030796051,0.88151615858078,1.0,0.0173901985708077,0.0200202405566993,0.1425404749549203,0.0262002262509579,0.0293041579306645,0.0274286064662559,0.0171461505748547,0.0212484121759335,0.0152241319766003,0.0157240096423618,4.9,5.5,4.0,5.0,1997.0,1,0,0,0,0,1526,0,-0.0035484610582901,-0.0096567713560885,-0.0029421801971878,-0.0049782177384302,-0.0020414273626395,-0.0556565428019723,0.0027871166793141,0.01735947527326,Neutral,Neutral,Neutral,Neutral,Neutral,Bearish,Neutral,Bullish
1997-05-08,1997-05-09,Chairman Alan Greenspan,42,71,-0.2566371658704676,0.0405797101449275,0.0685990338164251,-0.0280193236714975,0.9989930987358092,0.0005200240993872,0.0004868570540565,0.6774237751960754,0.3014527418151095,1.0,6.74789689379689e-308,2.4569230475615356e-308,4.0596765112901955e-308,2.797030904072792e-308,2.586743726944657e-308,4.0620299602530495e-308,1.4447090633714693e-307,1.0883497414457777e-307,6.442915112222114e-308,4.9,5.5,3.0,5.0,1997.0,1,0,0,1,0,1035,0,0.0171978247698584,0.0035149167044424,0.0156162169186327,0.0060258135825159,0.0060495250198115,-0.0041237313313597,0.0064744514718427,0.0106800542530949,Bullish,Neutral,Bullish,Neutral,Neutral,Neutral,Neutral,Neutral
1997-05-03,1997-05-05,Chairman Alan Greenspan,65,87,-0.1447368411530471,0.0467289719626168,0.0625449317038102,-0.0158159597411933,0.0001779300218913,0.0001579236122779,0.9996641874313354,0.854068398475647,0.0570487193533329,0.015940445228953,0.0168126465152762,0.0458245611275427,0.050023789530546,0.0217813343418531,0.0853017685331706,0.0184267125242807,0.0210823774023741,0.0137040067955455,0.0162649255454793,4.9,5.5,5.0,5.0,1997.0,1,0,0,1,0,1391,0,0.0016107768327823,0.0109679978843366,-0.003047089966965,0.0088764110277443,-0.019284149205043,-0.0088434862314493,-0.001931356961617,0.0036697213716346,Neutral,Neutral,Neutral,Neutral,Bearish,Neutral,Neutral,Neutral
1997-05-01,1997-05-02,Chairman Alan Greenspan,99,87,0.0645161286853971,0.0529128808123997,0.0464991982896846,0.0064136825227151,0.0001662221038714,9.804494766285644e-05,0.9997357726097108,0.8171005845069885,1.0,0.0173606371354813,0.0187364564938752,0.047993269016071,0.0465779094638991,0.0233175579678973,0.1057098372679768,0.0212466016725706,0.0225568100658133,0.0152993713664915,0.0184040693117639,4.9,5.5,3.0,5.0,1997.0,1,0,0,1,0,1871,0,0.0201493348417995,0.0139014314363017,0.0213046089626643,0.0145270539126256,0.0257287322184078,0.0105444006623947,0.0238713526956174,0.0210181428625742,Bullish,Bullish,Bullish,Bullish,Bullish,Neutral,Bullish,Bullish
1997-04-29,1997-04-30,Chairman Alan Greenspan,55,71,-0.1269841259763164,0.0546719681908548,0.0705765407554672,-0.0159045725646123,0.0003675109765026,0.0003218248893972,0.9993106126785278,0.7649595141410828,0.039404114351931,0.0154936592126352,0.0154930462460007,0.0295357943866618,0.0634228140411101,0.0173953938620627,0.0961165236109063,0.0181298153812352,0.0203179265237287,0.013038291795381,0.0160871556682139,5.1,5.51,1.0,4.0,1997.0,1,0,0,1,0,1006,0,-0.004636895420174,0.0109359255733699,-0.0035066232366058,0.0178201110429422,0.0084367983231624,0.0394974371569676,0.00775511271752,0.0502040851915543,Neutral,Neutral,Neutral,Bullish,Neutral,Bullish,Bullish,Bullish
1997-04-24,1997-04-25,Governor Laurence H. Meyer,89,212,-0.4086378723965519,0.0303961748633879,0.0724043715846994,-0.0420081967213114,0.0327781364321708,0.0003186715766787,0.9669031500816344,0.8960638046264648,1.0,0.1125327001411454,0.0463682698465944,0.0130685751148856,0.0194850594051262,0.013444230132018,0.0123261230962501,0.0214100357086546,0.0645836889744904,0.0662348152708082,0.0341402280584861,5.1,5.51,3.0,4.0,1997.0,1,0,0,0,0,2928,0,0.0065441093198182,0.0493107625553509,0.0099168074315568,0.0621921108609037,0.0132181819849321,0.1110717251996074,0.0007443799179891,0.0539824461912454,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Neutral,Bullish
1997-04-12,1997-04-14,Chairman Alan Greenspan,45,126,-0.4736842077562327,0.0323974082073434,0.0907127429805615,-0.0583153347732181,0.000442029297119,0.0005911977495998,0.9989668130874634,0.758699893951416,0.0412621350275525,0.0219123523478367,0.0219927215912985,0.0458114207960012,0.0881855435040831,0.0255742334220195,0.1564119385417381,0.025479414844317,0.0286092115247927,0.0185347152096321,0.0226372607111039,5.1,5.51,5.0,4.0,1997.0,1,0,0,1,0,1389,0,0.0209644067567004,0.0322851092114869,0.0147768552068431,0.0223737311731736,-0.0108950015081196,-0.005317341742188,0.0064085925448458,-0.0010040942458847,Bullish,Bullish,Bullish,Bullish,Bearish,Neutral,Neutral,Neutral
1997-04-10,1997-04-11,Governor Laurence H. Meyer,100,98,0.0101010100499949,0.0548847420417124,0.0537870472008781,0.0010976948408342,0.0003174459852743,0.0002272610436193,0.9994552731513976,0.902891218662262,0.1185543077602105,0.017770222723091,0.019362809679106,0.0535918314866683,0.0463287437164726,0.0246376771633237,0.0924137298054863,0.0214542550674487,0.0231054886482776,0.0156296058956707,0.0186227945984476,5.1,5.51,3.0,4.0,1997.0,1,0,0,0,0,1822,0,0.0094184184476297,0.0487585294711265,0.0082423315304801,0.0388937863374919,0.0212919578566357,0.0334949719026725,-0.0018865575488209,0.0073396911845983,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Neutral,Neutral
1997-04-04,1997-04-07,Vice Chair Alice M. Rivlin,56,61,-0.0427350423697859,0.0548481880509304,0.0597453476983349,-0.0048971596474045,0.0007695516105741,0.000289444840746,0.9989410042762756,0.8858120441436768,0.0264477548695565,0.033101253442206,0.0289777443050368,0.0182653194785275,0.0221897449696112,0.0150662601834669,0.014960876958865,0.0181638607409591,0.0573512962414514,0.023955129376208,0.0208510187593614,5.1,5.51,4.0,4.0,1997.0,1,0,0,0,1,1021,0,0.0081301261097191,-0.0158635735061817,0.0052353144592286,-0.024142894645503,0.0096718624269583,-0.0306616760655376,0.003073258378531,-0.0182656874073118,Bullish,Bearish,Neutral,Bearish,Bullish,Bearish,Neutral,Bearish
1997-03-22,1997-03-24,Chairman Alan Greenspan,32,91,-0.4796747928481724,0.027538726333907,0.0783132530120482,-0.0507745266781411,0.0002221515896962,0.0001203067222377,0.9996575117111206,0.8759541511535645,0.0626390219969709,0.0229658375880252,0.0233786392988126,0.0462614276699355,0.1408143056265141,0.0295661057295108,0.0808347098475857,0.0257571938385184,0.0295632974495196,0.0188436596911255,0.0230164045032685,5.2,5.39,5.0,3.0,1997.0,1,0,0,1,0,1162,0,-0.0042112998262191,-0.0426052923952789,-0.0023012141897224,-0.0395124472697902,0.0060072128239476,-0.0069544189386453,0.0034909041500254,-0.0246080057032276,Neutral,Bearish,Neutral,Bearish,Neutral,Neutral,Neutral,Bearish
1997-03-13,1997-03-14,Vice Chair Alice M. Rivlin,62,43,0.1809523792290249,0.0506535947712418,0.0351307189542483,0.0155228758169934,0.0001605023135198,0.0002272065612487,0.999612271785736,0.8317590951919556,1.0,2.5623616193018364e-308,3.058668959356301e-308,1.0,3.800716164138687e-308,5.071829145749097e-308,3.73472812499045e-308,2.551336913079067e-308,3.072132140856477e-308,2.274239054984656e-308,2.3374200702359217e-308,5.2,5.39,3.0,3.0,1997.0,1,0,0,0,1,1224,0,0.002886617418889,-0.0188408443868136,0.0032023892951426,-0.011435136880673,-0.0080335531136383,-0.031287993290774,-0.0101651156128801,-0.0257866090689374,Neutral,Bearish,Neutral,Bearish,Neutral,Bearish,Bearish,Bearish
1997-03-07,1997-03-10,Chairman Alan Greenspan,34,52,-0.2093023231476474,0.0373216245883644,0.0570801317233809,-0.0197585071350164,0.0002772661973722,7.91363199823536e-05,0.9996435642242432,0.6700279116630554,0.2338691149104152,0.006652285152427,0.0090915735468956,0.0111471989690889,0.0085050449681551,0.0074631957212052,0.007417510675769,0.008399439354134,0.0080138904042674,0.006422563758863,0.0071601519818917,5.2,5.39,4.0,3.0,1997.0,1,0,0,1,0,911,0,0.0008150447171038,-0.0175029421824506,-0.0028390554775159,-0.0220487948173116,-0.007416623761513,-0.0264377379522435,0.0021248162223928,-0.0264785238433909,Neutral,Bearish,Neutral,Bearish,Neutral,Bearish,Neutral,Bearish
1997-03-03,1997-03-04,Governor Susan M. Phillips,39,39,0.0,0.0328282828282828,0.0328282828282828,0.0,0.0001447494141757,0.0001088632925529,0.9997463822364808,0.9169501066207886,1.0,0.0154304691113589,0.0155373921948981,0.0371355765145283,0.048934647209908,0.0192478172481982,0.3817690062840188,0.0177886952734777,0.0199744906796518,0.0133014376006174,0.0158680312605141,5.2,5.39,0.0,3.0,1997.0,1,0,0,0,0,1188,0,0.0135902065008827,0.0339193683849457,0.0139578707338764,0.0257791444892226,0.0116352252245044,-0.0157069026639902,0.0055814677495288,0.0164681589200904,Bullish,Bullish,Bullish,Bullish,Bullish,Neutral,Neutral,Bullish
1997-02-21,1997-02-24,Chairman Alan Greenspan,57,212,-0.5762081762966239,0.0275229357798165,0.1023660067600193,-0.0748430709802028,0.0002499266120139,0.0001527387503301,0.9995973706245422,0.7572343349456787,0.0476361253883554,0.0214478572183751,0.0216035587530052,0.044774491747951,0.0832542860114968,0.0249981653605654,0.158280184470783,0.025185340419471,0.0279823896523486,0.0182157176559701,0.0223094924955059,5.2,5.19,4.0,2.0,1997.0,1,0,0,1,0,2071,0,0.0042278876154705,-0.0127394011228754,0.002159747169776,-0.0184751335304062,0.0020220937472698,-0.0274691482147636,0.0009278109607443,-0.0162642155113071,Neutral,Bearish,Neutral,Bearish,Neutral,Bearish,Neutral,Bearish
